timestamp,district,lat,lon,temperature_c,humidity_pct,rainfall_mm,wind_speed_kph,river_level_m,soil_moisture_pct,soil_ph,rain_ph,pm25_ugm3,ozone_ppb,no2_ppb,so2_ppb,visibility_km,traffic_congestion_idx,senior_density,crop_type,crop_stage,flood_risk_score,heat_risk_score,cold_risk_score,acid_rain_risk_score,air_quality_risk_score,overall_risk_score,risk_level,primary_hazard,observed_crop_damage_pct
2026-04-02,South Fields,40.691,-74.01,16.46,36.8,3.49,26.19,2.48,39.22,6.44,4.78,10.32,31.39,33.4,1.62,15.97,58.81,0.23,corn,seeding,0.0,11.69,0.0,12.88,1.17,6.33,Low,Acid Rain,0.05
2026-04-03,East Orchard,40.724,-73.965,17.64,54.17,5.23,19.67,2.08,36.61,6.12,4.86,18.22,30.67,26.01,0.23,16.65,49.9,0.15,vegetable,seeding,4.84,9.03,1.28,0.61,6.93,9.22,Low,Extreme Heat,0.05
2026-04-03,Hill Market,40.747,-73.985,19.21,42.13,2.74,4.5,1.8,38.83,6.37,4.95,19.07,26.19,28.38,8.82,13.77,63.63,0.17,corn,seeding,0.0,13.65,1.35,4.34,7.42,9.81,Low,Extreme Heat,0.04
2026-04-03,North Valley,40.733,-73.995,19.38,58.27,16.68,6.57,2.16,62.92,6.41,5.38,10.69,19.08,22.16,13.09,12.8,42.65,0.18,wheat,seeding,0.72,23.5,2.41,0.0,1.21,18.72,Low,Extreme Heat,0.06
2026-04-03,River Bend,40.712,-74.02,20.42,85.43,21.18,19.28,3.0,36.06,5.81,4.63,39.49,42.85,33.21,5.9,14.76,60.2,0.2,vegetable,seeding,11.01,42.87,0.0,39.69,26.62,37.23,Moderate,Extreme Heat,0.24
2026-04-03,South Fields,40.691,-74.01,15.95,68.47,10.04,15.0,2.88,28.86,6.49,4.84,18.68,44.1,28.15,0.0,14.21,65.59,0.23,wheat,seeding,6.51,17.05,0.0,6.5,11.32,17.68,Low,Extreme Heat,0.07
2026-04-04,East Orchard,40.724,-73.965,25.9,59.8,4.33,15.29,2.31,19.39,6.54,5.44,17.77,43.42,40.42,8.47,14.48,63.72,0.15,vegetable,seeding,0.0,64.53,1.14,0.0,12.84,56.52,High,Extreme Heat,0.18
2026-04-04,Hill Market,40.747,-73.985,17.17,89.3,27.54,16.65,2.78,34.5,6.51,4.14,14.83,27.64,28.61,9.28,14.77,63.29,0.17,wheat,seeding,9.39,14.63,0.0,91.39,5.72,81.02,Severe,Acid Rain,0.21
2026-04-04,North Valley,40.733,-73.995,18.36,54.52,12.13,8.55,2.58,46.72,6.35,5.32,23.29,32.58,26.27,10.26,12.89,53.78,0.18,rice,seeding,4.17,14.86,0.0,6.02,14.75,12.47,Low,Extreme Heat,0.05
2026-04-04,River Bend,40.712,-74.02,18.19,55.68,7.67,4.23,2.56,27.03,6.07,4.89,21.44,29.14,37.21,7.78,13.36,63.73,0.2,soybean,seeding,4.59,21.08,0.0,11.1,14.67,17.81,Low,Extreme Heat,0.08
2026-04-04,South Fields,40.691,-74.01,19.55,59.31,7.31,8.11,2.27,52.23,6.9,4.9,27.15,33.11,21.31,1.0,13.63,57.71,0.23,rice,seeding,0.09,22.7,1.41,0.0,12.0,21.51,Low,Extreme Heat,0.04
2026-04-05,East Orchard,40.724,-73.965,18.76,52.1,16.12,7.6,2.15,39.99,6.2,5.33,7.79,29.62,33.56,6.35,15.84,43.46,0.15,corn,seeding,6.61,16.84,3.29,3.29,1.61,18.11,Low,Extreme Heat,0.08
2026-04-05,Hill Market,40.747,-73.985,17.35,46.15,8.57,9.14,2.18,39.59,6.48,4.47,26.53,37.73,30.84,6.92,14.89,60.63,0.17,corn,seeding,4.14,9.18,0.67,36.06,12.11,29.08,Low,Acid Rain,0.11
2026-04-05,North Valley,40.733,-73.995,20.24,97.73,48.39,15.93,2.96,75.53,5.49,4.6,18.27,30.16,20.17,15.27,12.09,40.41,0.18,wheat,seeding,55.33,38.56,0.0,63.83,8.76,59.77,High,Acid Rain,0.36
2026-04-05,River Bend,40.712,-74.02,21.86,57.28,12.12,5.71,2.2,34.87,6.05,5.09,28.61,31.2,46.38,12.32,11.85,85.1,0.2,wheat,seeding,0.72,35.7,6.94,8.91,21.89,33.55,Low,Extreme Heat,0.1
2026-04-05,South Fields,40.691,-74.01,15.23,56.95,21.26,12.04,2.32,49.21,6.44,4.94,24.01,36.83,34.79,11.21,12.77,63.06,0.23,vegetable,seeding,4.48,8.49,1.33,12.74,13.07,14.75,Low,Air Quality,0.07
2026-04-06,East Orchard,40.724,-73.965,20.44,41.61,3.7,21.46,1.27,46.79,5.89,5.61,7.58,33.4,26.77,4.11,12.95,38.36,0.15,corn,seeding,0.29,22.48,1.08,0.97,4.79,23.71,Low,Extreme Heat,0.06
2026-04-06,Hill Market,40.747,-73.985,22.8,63.41,3.72,20.88,1.64,35.2,6.59,4.82,25.81,34.04,34.43,4.57,13.9,72.54,0.17,corn,seeding,0.0,38.07,0.0,13.37,14.27,34.95,Low,Extreme Heat,0.12
2026-04-06,North Valley,40.733,-73.995,23.63,46.85,10.3,1.49,1.83,37.69,6.36,5.7,11.79,34.36,15.55,5.4,16.61,32.54,0.18,vegetable,seeding,3.08,36.57,0.0,3.22,7.33,36.38,Moderate,Extreme Heat,0.12
2026-04-06,River Bend,40.712,-74.02,21.32,53.57,7.19,18.0,2.12,23.16,6.31,4.8,31.04,23.43,30.81,7.26,17.44,47.02,0.2,wheat,seeding,1.61,26.82,0.76,12.36,11.97,25.2,Low,Extreme Heat,0.08
2026-04-06,South Fields,40.691,-74.01,12.67,51.7,13.37,13.42,2.54,33.67,6.87,5.19,25.05,28.61,27.31,9.21,13.06,62.54,0.23,rice,seeding,7.64,3.02,1.85,1.06,11.65,6.63,Low,Air Quality,0.03
2026-04-07,East Orchard,40.724,-73.965,13.79,88.0,25.35,8.53,2.35,49.72,5.91,5.04,17.45,29.63,27.15,10.72,15.86,64.42,0.15,corn,seeding,12.97,9.97,0.18,11.72,6.38,13.63,Low,Flood,0.09
2026-04-07,Hill Market,40.747,-73.985,18.12,79.52,1.13,9.94,1.29,36.52,6.93,5.29,26.15,34.86,33.54,8.67,13.24,84.36,0.17,wheat,seeding,0.0,21.3,0.0,0.0,17.5,19.47,Low,Extreme Heat,0.05
2026-04-07,North Valley,40.733,-73.995,25.77,53.94,3.85,11.86,2.0,42.71,6.19,5.18,14.91,39.02,13.32,1.8,17.1,46.0,0.18,wheat,seeding,6.78,55.38,0.53,7.38,4.11,43.56,Moderate,Extreme Heat,0.16
2026-04-07,River Bend,40.712,-74.02,14.06,60.86,19.65,23.55,2.15,40.94,6.11,4.65,19.39,30.37,39.76,11.83,15.34,77.35,0.2,rice,seeding,3.6,8.42,0.0,44.79,13.64,39.87,Moderate,Acid Rain,0.09
2026-04-07,South Fields,40.691,-74.01,14.52,33.84,2.64,7.78,1.76,27.4,6.74,5.25,20.31,34.59,34.59,9.35,18.0,69.73,0.23,corn,seeding,0.17,2.42,4.12,3.96,8.07,7.81,Low,Air Quality,0.02
2026-04-08,East Orchard,40.724,-73.965,21.21,67.11,25.82,4.76,2.06,51.0,5.84,4.61,8.71,32.6,22.69,8.51,13.63,42.56,0.15,corn,seeding,3.27,29.27,0.46,34.8,7.11,28.19,Low,Acid Rain,0.15
2026-04-08,Hill Market,40.747,-73.985,21.78,55.62,5.79,6.66,1.72,38.28,6.75,4.93,21.99,30.29,24.98,10.7,16.94,59.48,0.17,corn,seeding,0.0,31.23,0.0,4.24,7.59,28.03,Low,Extreme Heat,0.09
2026-04-08,North Valley,40.733,-73.995,25.09,79.44,3.56,6.71,1.96,54.32,6.6,5.25,16.94,47.46,27.78,7.65,18.95,55.25,0.18,wheat,seeding,1.83,66.31,6.11,0.0,8.78,54.0,Moderate,Extreme Heat,0.16
2026-04-08,River Bend,40.712,-74.02,24.16,54.13,5.69,12.11,1.86,22.84,6.23,5.39,19.39,35.08,36.66,5.24,13.42,100.0,0.2,wheat,seeding,0.0,45.25,0.0,2.35,12.17,40.81,Moderate,Extreme Heat,0.1
2026-04-08,South Fields,40.691,-74.01,19.74,59.43,29.17,12.97,2.55,50.93,6.24,4.97,24.75,21.12,32.96,9.56,14.37,59.96,0.23,rice,seeding,7.03,23.86,3.67,13.43,15.34,22.3,Low,Extreme Heat,0.09
2026-04-09,East Orchard,40.724,-73.965,19.38,65.58,13.16,6.61,1.89,25.69,6.12,5.78,19.03,37.14,28.73,10.76,16.54,59.23,0.15,corn,seeding,0.0,23.38,0.76,0.0,9.8,17.15,Low,Extreme Heat,0.06
2026-04-09,Hill Market,40.747,-73.985,11.39,63.58,21.83,16.75,2.04,37.29,6.33,5.15,37.06,23.96,25.94,9.34,10.54,76.03,0.17,corn,seeding,2.19,0.94,0.0,0.0,17.26,17.84,Low,Air Quality,0.01
2026-04-09,North Valley,40.733,-73.995,16.61,59.22,12.49,12.94,2.11,19.22,6.47,5.33,19.12,18.61,26.79,6.8,11.35,66.98,0.18,corn,seeding,2.63,12.33,3.84,0.0,6.49,11.31,Low,Extreme Heat,0.05
2026-04-09,River Bend,40.712,-74.02,13.9,86.27,25.83,9.75,2.88,48.01,6.18,4.67,16.06,32.95,34.58,8.05,10.16,68.23,0.2,corn,seeding,11.47,14.44,0.13,38.71,9.58,36.49,Moderate,Acid Rain,0.15
2026-04-09,South Fields,40.691,-74.01,26.58,64.76,1.76,10.6,1.84,37.38,6.88,5.16,16.32,29.24,17.82,7.63,14.84,47.69,0.23,corn,seeding,0.0,68.95,4.14,0.0,3.81,59.42,High,Extreme Heat,0.18
2026-04-10,East Orchard,40.724,-73.965,17.87,77.85,10.16,5.15,1.8,34.71,5.98,5.26,14.89,36.52,13.37,1.75,16.87,23.51,0.15,wheat,seeding,1.89,21.34,2.31,0.0,6.25,19.82,Low,Extreme Heat,0.06
2026-04-10,Hill Market,40.747,-73.985,17.74,49.0,10.21,9.58,2.0,28.0,6.2,4.93,24.38,37.78,34.55,8.59,14.98,74.29,0.17,wheat,seeding,0.71,17.85,1.85,4.4,14.48,16.23,Low,Extreme Heat,0.05
2026-04-10,North Valley,40.733,-73.995,13.05,47.4,15.95,10.17,2.3,31.4,6.7,5.35,11.45,25.08,23.11,7.8,14.12,40.09,0.18,wheat,seeding,1.46,3.9,1.64,4.29,0.22,1.62,Low,Acid Rain,0.02
2026-04-10,River Bend,40.712,-74.02,16.73,56.07,8.33,9.11,2.35,44.07,6.33,4.55,25.29,25.88,32.22,7.59,15.14,68.48,0.2,wheat,seeding,2.02,10.89,0.0,30.51,12.01,30.08,Low,Acid Rain,0.08
2026-04-10,South Fields,40.691,-74.01,16.94,63.71,34.52,16.77,2.48,50.17,6.59,4.82,30.26,16.41,31.86,13.84,13.29,69.03,0.23,corn,seeding,20.27,11.7,0.0,25.63,10.42,27.54,Low,Acid Rain,0.15
2026-04-11,East Orchard,40.724,-73.965,19.6,42.15,1.27,18.0,1.77,33.37,6.62,5.4,16.65,30.48,18.96,9.6,17.18,31.05,0.15,corn,seeding,5.56,19.92,0.0,0.0,0.0,20.89,Low,Extreme Heat,0.07
2026-04-11,Hill Market,40.747,-73.985,21.9,66.66,20.51,18.59,2.04,35.36,6.27,4.52,30.88,48.79,36.64,9.18,14.49,83.51,0.17,corn,seeding,5.85,40.0,0.94,56.53,22.01,48.64,Moderate,Acid Rain,0.23
2026-04-11,North Valley,40.733,-73.995,25.54,66.87,13.6,27.09,2.14,21.39,6.17,5.39,19.26,43.63,9.74,2.5,13.75,22.54,0.18,wheat,seeding,6.22,56.57,0.0,2.89,5.11,48.16,Moderate,Extreme Heat,0.15
2026-04-11,River Bend,40.712,-74.02,17.07,47.99,3.53,29.56,2.22,19.85,6.38,5.05,25.69,43.43,25.65,8.27,14.67,53.91,0.2,wheat,seeding,4.98,12.04,0.0,6.03,14.37,11.18,Low,Air Quality,0.05
2026-04-11,South Fields,40.691,-74.01,21.68,82.51,23.43,4.63,2.31,36.08,6.31,4.83,22.92,38.3,29.51,4.79,13.26,40.59,0.23,corn,seeding,3.14,41.37,0.38,13.48,13.34,38.41,Moderate,Extreme Heat,0.14
2026-04-12,East Orchard,40.724,-73.965,24.65,52.97,13.63,17.06,1.72,42.12,6.23,5.29,18.65,26.42,22.0,5.81,14.5,34.51,0.15,corn,seeding,0.0,37.15,1.86,0.0,7.63,32.18,Low,Extreme Heat,0.1
2026-04-12,Hill Market,40.747,-73.985,20.04,54.17,2.87,9.09,1.53,32.65,6.67,5.51,19.81,27.57,39.35,8.19,14.75,73.81,0.17,corn,seeding,2.01,15.82,0.47,1.96,11.94,9.57,Low,Extreme Heat,0.05
2026-04-12,North Valley,40.733,-73.995,20.77,47.21,3.98,10.4,2.28,18.45,6.31,5.18,17.33,26.2,22.42,7.26,14.37,27.12,0.18,rice,seeding,0.0,24.99,0.92,2.07,6.33,17.12,Low,Extreme Heat,0.05
2026-04-12,River Bend,40.712,-74.02,19.25,40.39,1.51,7.93,1.98,47.39,6.17,5.17,29.67,34.51,30.66,7.05,18.35,57.93,0.2,corn,seeding,0.0,13.48,0.0,6.35,13.79,10.96,Low,Air Quality,0.05
2026-04-12,South Fields,40.691,-74.01,16.76,61.19,21.61,17.27,2.14,39.71,6.45,4.59,24.14,28.43,13.87,9.63,12.36,33.75,0.23,rice,seeding,3.4,12.94,0.0,26.28,10.42,22.9,Low,Acid Rain,0.07
2026-04-13,East Orchard,40.724,-73.965,19.73,76.56,7.81,7.07,2.13,42.31,6.18,5.31,17.52,36.02,21.58,8.05,14.4,53.19,0.15,corn,seeding,0.0,28.11,0.0,0.0,4.23,23.92,Low,Extreme Heat,0.07
2026-04-13,Hill Market,40.747,-73.985,24.59,43.59,4.42,1.26,1.85,51.32,6.47,4.63,22.22,31.53,29.77,7.11,13.56,71.45,0.17,corn,seeding,0.86,41.78,0.0,18.91,10.84,34.77,Low,Extreme Heat,0.14
2026-04-13,North Valley,40.733,-73.995,20.92,100.0,66.47,22.67,3.03,60.3,5.45,4.6,25.98,32.17,30.09,20.61,10.06,59.6,0.18,wheat,seeding,82.29,43.39,0.0,74.52,12.7,74.45,High,Flood,0.47
2026-04-13,River Bend,40.712,-74.02,18.99,55.98,13.22,1.94,2.29,35.78,6.23,4.69,17.32,40.63,34.65,9.14,17.75,75.88,0.2,corn,seeding,3.13,21.82,0.0,28.81,11.52,26.21,Low,Acid Rain,0.12
2026-04-13,South Fields,40.691,-74.01,23.09,51.54,2.07,5.63,1.95,22.69,6.71,5.17,23.12,39.91,23.95,9.34,14.12,49.29,0.23,corn,seeding,3.68,37.88,2.58,4.13,12.03,31.43,Low,Extreme Heat,0.12
2026-04-14,East Orchard,40.724,-73.965,15.94,57.22,5.82,9.89,1.84,38.53,6.28,5.08,18.56,27.0,29.67,5.4,13.09,52.88,0.15,soybean,seeding,0.0,11.42,2.9,5.36,6.88,9.82,Low,Extreme Heat,0.04
2026-04-14,Hill Market,40.747,-73.985,20.45,55.2,10.18,32.95,1.73,38.89,6.39,4.48,33.84,45.66,30.34,8.49,12.63,84.35,0.17,soybean,seeding,3.37,27.11,0.0,39.78,23.07,35.51,Moderate,Acid Rain,0.14
2026-04-14,North Valley,40.733,-73.995,24.46,53.61,3.88,8.02,1.53,41.37,6.11,5.32,15.14,37.9,21.31,6.17,14.78,42.62,0.18,rice,seeding,0.0,49.34,1.3,0.0,3.97,43.52,Moderate,Extreme Heat,0.1
2026-04-14,River Bend,40.712,-74.02,19.38,57.61,25.82,8.31,2.56,48.42,6.08,4.27,28.43,40.9,37.55,9.1,15.3,78.29,0.2,wheat,seeding,12.5,22.55,0.0,79.43,18.54,72.42,High,Acid Rain,0.22
2026-04-14,South Fields,40.691,-74.01,14.5,54.32,9.32,16.53,2.17,48.97,6.67,4.99,32.21,42.05,34.25,7.82,14.69,70.52,0.23,vegetable,seeding,0.0,3.32,0.0,2.63,19.81,19.18,Low,Air Quality,0.01
2026-04-15,East Orchard,40.724,-73.965,20.71,82.75,15.06,3.05,2.25,21.31,6.12,5.15,22.41,27.58,28.3,12.01,15.69,46.0,0.15,soybean,seeding,3.99,34.01,0.08,5.94,9.25,29.98,Low,Extreme Heat,0.1
2026-04-15,Hill Market,40.747,-73.985,17.63,61.69,6.69,35.83,1.86,47.95,6.46,4.9,26.42,22.46,41.76,12.36,17.32,79.15,0.17,corn,seeding,0.0,9.75,2.14,12.36,18.71,16.24,Low,Air Quality,0.05
2026-04-15,North Valley,40.733,-73.995,18.92,62.67,26.95,16.72,2.67,59.75,6.16,5.05,20.56,28.52,26.0,12.46,12.99,67.79,0.18,soybean,seeding,14.76,17.13,0.28,13.18,4.27,15.34,Low,Extreme Heat,0.11
2026-04-15,River Bend,40.712,-74.02,23.16,56.69,13.4,16.53,2.47,46.34,6.32,4.74,28.47,36.09,33.26,9.97,13.83,74.43,0.2,wheat,seeding,0.34,42.63,0.58,18.64,17.67,39.82,Moderate,Extreme Heat,0.13
2026-04-15,South Fields,40.691,-74.01,13.6,47.37,4.5,6.1,2.08,35.46,6.88,4.83,21.51,27.32,29.5,3.36,17.78,58.17,0.23,corn,seeding,2.02,9.49,0.0,1.97,13.19,11.53,Low,Air Quality,0.03
2026-04-16,East Orchard,40.724,-73.965,23.34,36.58,15.5,11.06,2.1,51.39,5.92,5.25,19.37,32.2,41.09,13.46,13.63,85.34,0.15,wheat,seeding,3.67,30.52,0.0,5.21,8.7,26.27,Low,Extreme Heat,0.09
2026-04-16,Hill Market,40.747,-73.985,19.97,62.37,4.51,32.08,1.66,47.31,6.69,4.89,25.7,42.29,44.01,10.62,10.11,100.0,0.17,wheat,seeding,0.0,24.84,2.9,8.0,18.79,19.12,Low,Extreme Heat,0.07
2026-04-16,North Valley,40.733,-73.995,22.82,100.0,73.02,12.11,3.29,85.52,5.35,4.45,20.27,49.25,26.57,18.7,12.73,47.73,0.18,wheat,seeding,98.38,60.32,0.0,90.59,12.51,85.6,Severe,Flood,0.59
2026-04-16,River Bend,40.712,-74.02,17.83,92.5,11.54,17.9,2.3,53.22,6.06,5.26,16.5,23.54,32.34,8.31,11.42,79.81,0.2,corn,seeding,5.41,30.03,0.0,0.0,10.22,25.05,Low,Extreme Heat,0.09
2026-04-16,South Fields,40.691,-74.01,26.2,33.5,3.25,4.43,1.84,25.0,6.52,5.7,17.17,37.69,23.37,5.94,15.24,66.78,0.23,corn,seeding,0.81,50.6,4.29,5.63,11.03,43.58,Moderate,Extreme Heat,0.15
2026-04-17,East Orchard,40.724,-73.965,18.31,71.32,19.42,17.65,2.37,62.75,5.97,5.42,13.01,18.3,14.51,4.91,15.27,20.45,0.15,corn,seeding,0.0,21.16,0.0,4.31,0.0,18.75,Low,Extreme Heat,0.06
2026-04-17,Hill Market,40.747,-73.985,21.69,37.74,3.38,16.28,1.44,32.28,6.63,4.9,29.89,23.23,24.67,9.82,11.73,57.35,0.17,vegetable,seeding,1.85,20.86,0.0,12.22,7.64,17.74,Low,Extreme Heat,0.09
2026-04-17,North Valley,40.733,-73.995,20.02,78.89,16.06,7.59,2.39,38.08,6.09,5.05,17.79,16.06,15.62,7.64,14.51,38.1,0.18,wheat,seeding,1.83,25.37,4.43,2.38,4.55,19.53,Low,Extreme Heat,0.07
2026-04-17,River Bend,40.712,-74.02,16.8,61.63,1.52,3.9,2.21,31.17,6.18,4.96,19.03,24.86,23.35,5.47,17.17,63.12,0.2,wheat,seeding,4.54,9.39,0.67,5.02,3.48,6.37,Low,Extreme Heat,0.04
2026-04-17,South Fields,40.691,-74.01,20.35,65.35,21.1,11.68,2.36,42.79,6.08,5.3,21.0,33.6,12.34,5.45,12.84,40.21,0.23,wheat,seeding,5.21,35.31,1.46,4.63,6.74,34.86,Low,Extreme Heat,0.1
2026-04-18,East Orchard,40.724,-73.965,12.25,76.05,49.73,6.33,2.9,74.41,5.84,4.65,13.66,19.09,31.61,8.27,12.34,62.4,0.15,corn,seeding,62.31,2.07,0.95,61.83,2.8,53.5,Moderate,Flood,0.34
2026-04-18,Hill Market,40.747,-73.985,13.7,73.9,5.96,7.33,1.86,41.82,6.61,4.31,15.34,32.16,34.3,7.34,19.3,60.61,0.17,corn,seeding,0.0,1.93,0.31,58.57,6.16,48.49,Moderate,Acid Rain,0.12
2026-04-18,North Valley,40.733,-73.995,19.44,59.23,5.83,15.74,1.96,21.4,6.38,5.05,18.12,27.85,26.02,8.05,12.64,42.76,0.18,vegetable,seeding,0.0,20.25,0.0,0.91,11.29,18.67,Low,Extreme Heat,0.06
2026-04-18,River Bend,40.712,-74.02,14.45,79.78,21.33,13.16,2.42,52.64,5.91,4.72,35.35,30.67,21.26,11.68,9.07,38.0,0.2,wheat,seeding,9.25,11.13,0.0,25.29,16.22,22.48,Low,Acid Rain,0.09
2026-04-18,South Fields,40.691,-74.01,11.72,100.0,79.4,10.58,3.46,69.51,5.64,4.32,15.24,25.97,19.81,15.6,15.86,26.78,0.23,corn,seeding,96.1,3.8,0.0,94.28,6.55,85.5,Severe,Flood,0.53
2026-04-19,East Orchard,40.724,-73.965,20.34,48.97,2.12,13.91,2.01,50.71,6.42,5.56,15.82,31.53,28.35,8.32,13.61,55.88,0.15,corn,seeding,0.0,22.82,0.0,0.24,9.09,20.9,Low,Extreme Heat,0.06
2026-04-19,Hill Market,40.747,-73.985,18.39,58.97,11.69,13.95,1.78,35.72,6.48,5.17,15.14,28.61,25.63,6.87,16.03,58.77,0.17,soybean,seeding,1.73,21.92,0.0,1.13,2.36,16.97,Low,Extreme Heat,0.06
2026-04-19,North Valley,40.733,-73.995,16.13,58.08,7.48,7.72,2.04,34.29,6.57,5.48,10.99,31.98,14.63,6.74,13.33,36.08,0.18,wheat,seeding,0.0,8.08,6.45,1.18,2.04,6.29,Low,Extreme Heat,0.03
2026-04-19,River Bend,40.712,-74.02,15.48,66.4,14.17,33.68,2.45,47.5,6.21,4.64,19.1,38.21,28.33,9.24,15.75,58.74,0.2,wheat,seeding,5.84,14.05,0.0,30.12,10.17,27.36,Low,Acid Rain,0.1
2026-04-19,South Fields,40.691,-74.01,13.99,64.05,24.94,17.75,2.57,49.84,6.22,5.15,22.04,24.83,27.5,10.95,16.05,64.58,0.23,corn,seeding,8.28,9.59,5.51,5.4,3.07,10.75,Low,Extreme Heat,0.07
2026-04-20,East Orchard,40.724,-73.965,20.83,48.72,5.76,8.78,1.74,57.04,6.24,5.07,8.27,25.6,32.87,4.3,18.33,57.63,0.15,corn,seeding,0.0,23.23,0.74,0.22,4.69,16.4,Low,Extreme Heat,0.06
2026-04-20,Hill Market,40.747,-73.985,20.3,36.35,6.2,4.65,2.0,38.77,6.77,4.96,27.89,28.62,39.46,6.64,11.65,84.65,0.17,corn,seeding,0.83,20.15,0.0,5.76,16.42,18.07,Low,Extreme Heat,0.06
2026-04-20,North Valley,40.733,-73.995,24.09,58.61,4.31,22.21,2.08,39.99,6.53,5.57,3.86,35.41,24.99,8.88,16.2,43.79,0.18,corn,seeding,0.18,44.36,2.09,0.0,1.8,41.71,Moderate,Extreme Heat,0.11
2026-04-20,River Bend,40.712,-74.02,14.74,54.22,13.43,18.75,2.5,32.51,5.92,4.86,22.58,36.84,31.56,9.14,14.05,57.7,0.2,wheat,seeding,3.92,2.66,2.59,13.28,9.64,13.88,Low,Acid Rain,0.04
2026-04-20,South Fields,40.691,-74.01,16.11,75.16,11.18,8.45,2.05,38.23,6.58,5.04,26.88,35.65,38.9,14.56,15.05,79.19,0.23,corn,seeding,0.0,12.66,8.28,12.26,16.69,17.91,Low,Air Quality,0.07
2026-04-21,East Orchard,40.724,-73.965,19.03,65.32,5.47,3.88,2.1,32.83,6.24,5.32,15.64,36.47,25.14,6.35,15.03,55.24,0.15,wheat,seeding,1.51,19.42,0.71,1.06,6.85,14.65,Low,Extreme Heat,0.05
2026-04-21,Hill Market,40.747,-73.985,23.04,56.59,1.19,4.49,1.68,48.33,6.73,4.84,20.78,37.41,41.21,14.55,12.12,98.52,0.17,vegetable,seeding,0.0,38.93,2.4,9.21,15.65,35.8,Moderate,Extreme Heat,0.13
2026-04-21,North Valley,40.733,-73.995,19.99,49.33,3.91,6.06,2.06,29.49,6.22,5.64,19.6,40.62,24.17,7.36,13.12,50.78,0.18,vegetable,seeding,0.0,18.96,1.28,5.5,11.08,16.36,Low,Extreme Heat,0.07
2026-04-21,River Bend,40.712,-74.02,27.04,68.81,4.52,8.13,2.45,21.62,6.18,4.85,27.44,51.2,39.84,9.32,12.09,84.37,0.2,wheat,seeding,1.94,73.97,2.36,19.02,22.44,62.2,High,Extreme Heat,0.2
2026-04-21,South Fields,40.691,-74.01,17.09,51.96,12.78,11.87,2.16,35.83,6.36,4.81,25.4,21.96,22.15,8.3,14.78,41.26,0.23,wheat,seeding,5.82,5.6,0.0,16.22,9.68,16.42,Low,Acid Rain,0.06
2026-04-22,East Orchard,40.724,-73.965,17.98,74.06,30.27,6.87,2.98,63.88,5.75,5.02,20.83,22.86,21.01,15.57,14.86,53.75,0.15,soybean,seeding,21.43,22.39,0.0,8.13,0.13,19.66,Low,Extreme Heat,0.14
2026-04-22,Hill Market,40.747,-73.985,26.52,64.93,16.92,7.11,2.07,38.96,6.61,4.34,25.85,40.87,29.23,12.97,12.78,77.87,0.17,rice,seeding,1.19,69.26,0.0,61.91,14.43,61.91,High,Extreme Heat,0.22
2026-04-22,North Valley,40.733,-73.995,22.34,66.8,14.6,6.56,1.74,44.63,6.28,5.5,28.87,46.13,27.73,8.93,13.58,59.65,0.18,soybean,seeding,0.0,44.17,0.0,0.23,20.51,39.08,Moderate,Extreme Heat,0.1
2026-04-22,River Bend,40.712,-74.02,20.94,50.12,12.06,6.81,2.27,48.59,6.23,4.7,20.19,34.63,40.57,16.84,10.67,57.61,0.2,soybean,seeding,1.37,22.49,0.0,32.27,13.74,26.87,Low,Acid Rain,0.11
2026-04-22,South Fields,40.691,-74.01,26.47,39.08,4.38,15.62,2.08,26.79,6.55,5.41,9.72,58.92,31.19,10.38,15.52,60.21,0.23,soybean,seeding,0.0,60.06,2.48,0.0,10.62,51.63,Moderate,Extreme Heat,0.14
2026-04-23,East Orchard,40.724,-73.965,19.13,64.31,4.93,15.41,2.04,37.14,5.99,5.51,20.07,28.7,24.17,3.89,13.55,63.59,0.15,corn,seeding,0.34,21.28,0.0,0.0,9.02,19.61,Low,Extreme Heat,0.05
2026-04-23,Hill Market,40.747,-73.985,19.21,60.69,14.47,33.67,1.92,47.8,6.46,4.74,26.25,25.99,30.79,8.26,13.99,81.08,0.17,corn,seeding,5.0,19.1,0.0,19.85,18.22,19.59,Low,Acid Rain,0.1
2026-04-23,North Valley,40.733,-73.995,22.42,78.13,8.29,10.44,2.1,26.93,6.29,5.4,20.4,35.26,37.21,9.84,15.96,79.41,0.18,rice,seeding,6.68,47.04,6.78,3.81,10.0,39.65,Moderate,Extreme Heat,0.12
2026-04-23,River Bend,40.712,-74.02,20.79,79.42,15.06,15.64,2.49,35.56,6.37,5.19,15.68,17.54,32.12,7.03,15.09,62.32,0.2,wheat,seeding,2.29,29.57,5.12,0.0,6.91,21.08,Low,Extreme Heat,0.08
2026-04-23,South Fields,40.691,-74.01,22.36,69.7,7.74,15.73,2.24,38.92,6.34,5.44,27.41,47.3,34.42,4.84,11.56,68.04,0.23,vegetable,seeding,1.84,41.76,0.0,0.0,23.45,35.69,Moderate,Extreme Heat,0.12
2026-04-24,East Orchard,40.724,-73.965,17.9,61.06,9.59,39.31,2.18,48.29,6.08,4.81,13.76,16.07,24.42,2.66,8.85,39.38,0.15,corn,seeding,6.55,10.41,0.0,13.22,4.28,15.42,Low,Acid Rain,0.07
